"tSNE_1"	"tSNE_2"
"PTC131-0205"	29.8425863384662	12.538898104231
"PTC132-0205"	29.7922448289972	14.5494678480308
"PTC133-0205"	31.3042627554519	13.5382479880679
"PTC134-0205"	-13.2294880181877	-12.6674678095932
"PTC135-0205"	27.4737714001281	15.7796323608395
"PTC136-0205"	-5.68534743096209	-7.05255098657203
"PTC137-0205"	30.7593107556833	13.5636756643754
"PTC138-0205"	28.6906241192324	12.6469031264509
"PTC139-0205"	20.6696646364281	8.12123784662823
"PTC140-0205"	31.3672386366235	14.5701509569931
"PTC147-0205"	13.7920002823719	11.2734889353009
"PTC148-0205"	-6.16012496756913	-3.95676406915628
"PTC151-0205"	29.7618482278193	12.501330510264
"PTC203-0205"	32.220477131551	14.4424701464895
"PTC223-0205"	-11.2370130649061	-10.2772854635119
"PTC30-0205"	-9.24802284048177	-8.23404405369924
"PTC31-0205"	-6.33343524911571	-7.53192212894761
"PTC37-0205"	-28.5853667074841	1.32322338333704
"PTC40-0205"	-16.4952498644891	-13.6003264801185
"PTC41-0205"	-28.9071663880059	-11.0988799085746
"PTC42-0205"	1.66905457056839	25.1247282007018
"PTC43-0205"	6.44988810102984	29.3436770869957
"PTC44-0205"	-10.9813289189975	-10.0737959242467
"PTC45-0205"	-35.8484574705968	-17.2454431396811
"PTC46-0205"	-21.0607705251041	5.22690739736913
"PTC47-0205"	6.50546902405073	29.5706437054956
"PTC48-0205"	1.95710390011395	25.3123641527707
"PTC49-0205"	-27.080615775636	-11.4113773212723
"PTC50-0205"	-22.8274131428848	2.40933794039787
"PTC52-0205"	-31.9429262455818	-14.6945134341158
"PTC53-0205"	-15.9476117205515	21.4725001569645
"PTC54-0205"	-7.74109522143711	-1.41029687264714
"PTC55-0205"	-26.5781736148996	-18.6390192767727
"PTC57-0205"	29.0177326421205	11.9582321143942
"PTC58-0205"	29.5037323009374	12.4190475088202
"PTC59-0205"	-6.18975305112085	-7.10640905702115
"PTC60-0205"	-5.30379106617091	-7.70486344407535
"PTC61-0205"	30.7456171594534	12.465670231125
"PTC62-0205"	-8.54413812383198	-8.31545810288484
"PTC63-0205"	20.2638117020696	8.51260334637426
"PTC64-0205"	-8.80277477364889	-10.7068181582161
"PTC65-0205"	-7.3552558998636	-8.30044433636706
"PTC66-0205"	-23.6323190382877	-18.1719590598733
"PTC80-0205"	25.4246489963472	21.7359396279158
"PTC81-0205"	-16.865778798967	-14.6979947394218
"PTC82-0205"	-7.31436074674035	-8.6034503555987
"PTC83-0205"	-6.54017044796993	-6.90490706968828
"PTC94-0205"	-12.1599404908246	-13.6882060119474
"PTC95-0205"	-12.2235163130274	-10.0045583530722
"PTC97-0205"	-10.4565378612972	-10.2381684733872
"PTC98-0205"	29.775521571815	13.499258765045
"PTH11-0205"	30.642918774062	16.7291371838074
"PTH12-0205"	-5.15328151799365	24.891919003437
"PTH13-0205"	8.59197537704349	31.4013565873186
"PTH21-0205"	4.49137286075471	32.2027121814025
"PTH22-0205"	8.19517872208499	28.1930460846535
"PTH26-0205"	0.902565494693756	32.5259830196839
"PTH5-0205"	-7.92701320442316	25.6828461980255
"PTS10-0205"	21.3912459558562	22.9494152541545
"PTS11-0205"	25.8895536011254	19.1937941409815
"PTS12-0205"	29.163483720739	21.1561383048252
"PTS15-0205"	13.7752657851063	16.665547089512
"PTS18-0205"	15.703997065885	11.9135366147948
"PTS19-0205"	25.4551062115492	17.2498271629745
"PTS20-0205"	17.3827715247768	7.57769654796595
"PTS2-0205"	23.0755086404347	-0.0845627189735167
"PTS21-0205"	24.0834465311187	16.1500981663911
"PTS22-0205"	26.01081279872	19.3440956910979
"PTS23-0205"	15.0351536626493	10.447847685615
"PTS24-0205"	21.1087873649073	16.0161205746656
"PTS25-0205"	15.6970214084582	12.4574617758412
"PTS26-0205"	24.8371244616049	21.5657591870215
"PTS29-0205"	16.125070051615	15.3381515106867
"PTS30-0205"	27.0040204031672	18.8240807446969
"PTS3-0205"	15.4850588067801	13.0942771113897
"PTS33-0205"	17.3260946927678	19.616876355221
"PTS34-0205"	20.9466489749085	15.3302984890612
"PTS35-0205"	9.71240981330487	16.839660848355
"PTS36-0205"	23.6593849994376	20.4759667368869
"PTS37-0205"	32.5749036987706	14.5776410421491
"PTS39-0205"	15.2862671575707	11.6496377991333
"PTS40-0205"	28.5808518774063	21.0000525279374
"PTS41-0205"	20.3780487488626	16.4047537689235
"PTS42-0205"	21.4036251820497	13.4132937719797
"PTS44-0205"	30.526203605723	19.8749661438814
"PTS45-0205"	24.0887564343488	13.8672553819568
"PTS46-0205"	21.0643178937977	19.5029083846504
"PTS47-0205"	17.3801942264862	8.00475572192128
"PTS48-0205"	15.9881687084118	15.0904214334916
"PTS50-0205"	30.6715576610585	17.5841880318605
"PTS51-0205"	17.4175585612955	13.5109858610655
"PTS52-0205"	21.639892331009	21.1973458927458
"PTS53-0205"	24.1801496444396	16.3930798831938
"PTS54-0205"	29.7202405282356	19.2471399162511
"PTS55-0205"	17.6151812742974	19.0213461333969
"PTS57-0205"	19.5944707788269	17.7225400353319
"PTS59-0205"	27.0542217446604	20.1732508269674
"PTS6-0205"	21.329337598227	13.3751352752192
"PTS62-0205"	16.93338775635	16.4650104049712
"PTS63-0205"	20.4375010117219	14.2316496642872
"PTS64-0205"	18.3613877904847	19.272729763421
"PTS65-0205"	18.8183681382034	19.0254418316365
"PTS66-0205"	23.5497529483406	19.2200215905607
"PTS67-0205"	16.5959503698314	9.94048430522542
"PTS70-0205"	15.5881581085923	10.5662166075417
"PTS7-0205"	26.9734353127009	21.753351889877
"PTS71-0205"	29.9989733888108	19.128460327663
"PTS9-0205"	13.5042740373511	19.0633552116583
"TTC101-0205"	2.47359604828675	-9.98909156935058
"TTC103-0205"	-3.26632549269033	-25.6454399000036
"TTC104-0205"	7.45139061495919	-3.6456636874294
"TTC105-0205"	-3.43687714793989	-23.638902519127
"TTC106-0205"	-4.81477274368271	-29.4200078275115
"TTC108-0205"	-5.07167463499361	-21.9577470550983
"TTC109-0205"	-16.6797766371046	5.82920904135309
"TTC11-0205"	-7.84077890824146	2.94964541791076
"TTC111-0205"	-4.09282890782781	-23.8342046028418
"TTC112-0205"	-6.22088915631143	-31.0406748442452
"TTC113-0205"	-4.31827725384157	-22.9538841739914
"TTC114-0205"	5.87630193071012	-4.07580264532404
"TTC115-0205"	-4.39782582771123	-21.7518190783227
"TTC116-0205"	-6.61408194132987	-25.4269365593857
"TTC117-0205"	-9.77965890646665	-12.6861875294279
"TTC118-0205"	-3.80446428186866	-19.4395398538716
"TTC119-0205"	-5.76216880514028	-19.1804510393262
"TTC120-0205"	-3.58425376151929	-24.3142278127233
"TTC12-0205"	-5.37994321908499	-31.819741682151
"TTC121-0205"	-4.98658643792815	-22.7356425406011
"TTC122-0205"	-3.79871299981077	-22.7153449831675
"TTC123-0205"	-4.27916950890538	-19.4436394309689
"TTC124-0205"	-4.81593811411099	-29.2881611276712
"TTC125-0205"	-3.34894753120968	-24.6815379975666
"TTC126-0205"	-7.43474670165729	-21.7598371629208
"TTC127-0205"	-4.40118318504027	-25.0970952066341
"TTC128-0205"	-3.72024013108951	-21.2947625924489
"TTC129-0205"	-5.33781682136013	-30.7541481904732
