"tSNE_1"	"tSNE_2"
"NTC2-26-0508"	-1.3169426131566	-32.759627863558
"NTC2-27-0508"	9.32716093245985	-14.047009559212
"NTC2-28-0508"	-10.2034980074548	-36.4773590383842
"NTC2-29-0508"	7.81087059333821	-15.8319988764115
"NTC2-30-0508"	7.88300652696153	-15.8418314485476
"NTC2-3-0508"	-4.1251533836602	-42.5215642615327
"NTC2-31-0508"	8.15408147961648	-16.1879304203952
"NTC2-32-0508"	-5.37404176133248	-36.5666517442028
"NTC2-33-0508"	-2.48138507867307	-34.08913659372
"NTC2-34-0508"	-5.96868570804029	-38.8635669622597
"NTC2-36-0508"	8.99020047741254	-17.0528640163778
"NTC2-37-0508"	-33.9312366457633	-30.3255610352279
"NTC2-38-0508"	-8.46880487708742	-39.0040436527173
"NTC2-39-0508"	-4.28748976414834	-37.8270168704625
"NTC2-40-0508"	8.22608790189942	-15.0878912897959
"NTC2-41-0508"	-7.56614196744217	-43.6176455297962
"NTC2-43-0508"	10.7127152224001	-12.8620205740777
"NTC2-44-0508"	2.85066596213349	-10.7664976358478
"NTC2-45-0508"	-6.72627422888682	-36.6801139905979
"NTC2-46-0508"	0.62134150141435	-26.5298798458767
"NTC2-47-0508"	7.9873556163822	-10.0889003482439
"NTC2-48-0508"	-50.5743973077503	-29.7094869062055
"NTC2-49-0508"	4.54672040184183	-9.96535113531682
"NTC2-50-0508"	10.7255583776928	-13.8724250820936
"NTC2-5-0508"	-9.74195514260563	-36.7687695199612
"NTC2-51-0508"	8.41698844019625	-14.4213873708585
"NTC2-52-0508"	-9.52970340698103	-38.0805160429839
"NTC2-53-0508"	-6.09952700945469	-44.0979258543156
"NTC2-54-0508"	10.5044228262906	-12.8027874900917
"NTC2-55-0508"	15.9077479164533	-5.41340659103199
"NTC2-56-0508"	6.44747744073317	-17.9443562410388
"NTC2-57-0508"	7.07782071444899	-17.0445435087022
"NTC2-58-0508"	-7.85258334503107	-39.1088864991545
"NTC2-59-0508"	-12.9352716120544	-37.5861177483912
"NTC2-60-0508"	-2.46095369383533	-34.0759973407822
"NTC2-6-0508"	8.71800710524742	-17.3702220921384
"NTC2-61-0508"	7.79730278543641	-17.6303967413441
"NTC2-62-0508"	-9.71609275940697	-38.2807793892645
"NTC2-63-0508"	-1.53239970351947	-31.9502218962512
"NTC2-64-0508"	-5.51772605954977	-36.466470150094
"NTC2-65-0508"	8.53441755888427	-17.2477406402947
"NTC2-66-0508"	-37.5098621399645	-37.1304641443458
"NTC2-67-0508"	2.38239636969485	-12.6331281774083
"NTC2-7-0508"	-10.0513946894233	-32.0438928217522
"NTC2-73-0508"	9.68873969049246	-14.0858708517251
"NTC2-8-0508"	-9.56902555079052	-37.8060846885256
"NTC2-9-0508"	-11.7225075998557	-28.3301181139952
"NTC2-95-0508"	-5.51317670669282	-44.8941156059934
"NTC2-96-0508"	-4.60149775198212	-43.556294012887
"PTC03-0205"	44.0605623709844	12.5150447603335
"PTC100-0205"	-42.5232210309854	-29.3588757262644
"PTC103-0205"	-40.135150675429	-33.7958331272289
"PTC104-0205"	-17.8878047014131	-31.3650718281169
"PTC106-0205"	-9.11285697141258	-27.4377095454422
"PTC107-0205"	37.8298933241964	16.03154063685
"PTC108-0205"	-33.4283972061153	-32.8409367973152
"PTC109-0205"	-36.5573393238965	-34.8889306320913
"PTC113-0205"	-23.1414893082458	-36.3155217153107
"PTC114-0205"	25.2480583312609	13.6941103989901
"PTC116-0205"	-21.8330986851365	-34.9114593488746
"PTC118-0205"	-11.880816843894	-17.3102491577259
"PTC119-0205"	37.9988233858997	16.1565498464618
"PTC121-0205"	48.3715856821839	11.6136889298635
"PTC123-0205"	-18.4802829781604	-33.7283439683776
"PTC124-0205"	-22.4649641970476	-34.8557172128116
"PTC125-0205"	-25.8744840376032	-34.0876696156656
"PTC128-0205"	38.5682246106998	15.568495360014
"PTC129-0205"	-46.3803790280282	-29.4755801741016
"PTC130-0205"	25.272542093315	12.2924838289907
"PTC131-0205"	39.1972668622427	12.5905352330681
"PTC132-0205"	40.5026455891326	16.5774069341102
"PTC133-0205"	41.945313490287	13.520679359649
"PTC134-0205"	-15.2110141832674	-29.9016107196476
"PTC135-0205"	35.835765209503	23.0302755986769
"PTC136-0205"	-4.08749516559294	-24.5361271649876
"PTC137-0205"	42.3416621174854	14.7590610519663
"PTC138-0205"	37.9259514841721	12.5311575230501
"PTC139-0205"	24.9663442179717	12.1251067112884
"PTC140-0205"	43.1756286216008	15.5517501539579
"PTC147-0205"	13.2991329917893	15.9370962105233
"PTC148-0205"	-7.46571049071474	-15.3796981629181
"PTC151-0205"	38.6602514536381	12.3803963692207
"PTC203-0205"	47.0471784397816	12.165832594563
"PTC223-0205"	-17.3510333752322	-30.8068152884028
"PTC30-0205"	-8.00790469180382	-22.1261292149629
"PTC31-0205"	-5.49885265238702	-25.5205631038815
"PTC37-0205"	-30.9573481744097	-1.08467054122828
"PTC40-0205"	-22.8773374068449	-33.6751888975873
"PTC41-0205"	-50.1606998788792	-12.7950053040949
"PTC42-0205"	4.57055623988744	44.5496021032071
"PTC43-0205"	6.43829643966742	46.3518563058087
"PTC44-0205"	-17.6893296094192	-31.3381779387521
"PTC45-0205"	-67.5668662366718	-15.8695197077854
"PTC46-0205"	-42.5893248061765	21.4250839224708
"PTC47-0205"	6.57114915224449	46.5965764024295
"PTC48-0205"	4.90495834738121	44.8093852354219
"PTC49-0205"	-47.7973041077714	-14.1258958815335
"PTC50-0205"	-42.2748925889763	7.31637920100403
"PTC52-0205"	-56.384064141693	-16.3104419437691
"PTC53-0205"	-31.7249004678007	23.4557232856058
"PTC54-0205"	-10.1504711871318	-13.5843277896624
"PTC55-0205"	-42.9410224700788	-27.4251948611164
"PTC57-0205"	37.8928647837592	11.8290673449253
"PTC58-0205"	38.5154001454248	12.4567231357028
"PTC59-0205"	-4.3358521706118	-24.4075223269228
"PTC60-0205"	-5.18876242929768	-26.9219309701163
"PTC61-0205"	40.7429547240227	13.8936469755482
"PTC62-0205"	-7.81207537509507	-22.5707282580744
"PTC63-0205"	25.2123019112514	13.6964074565238
"PTC64-0205"	-12.9294992772703	-29.4165452896195
"PTC65-0205"	-6.96848081034854	-24.8873291102084
"PTC66-0205"	-39.8913419534128	-33.6757334744391
"PTC80-0205"	32.6977729707312	34.2784408414305
"PTC81-0205"	-25.4617439765207	-33.6609132285801
"PTC82-0205"	-8.92881971451264	-27.3114828398717
"PTC83-0205"	-4.72931203942337	-23.716563411537
"PTC94-0205"	-14.2904787949729	-29.035840271648
"PTC95-0205"	-18.0897011997346	-27.7425648620379
"PTC97-0205"	-16.8078541066063	-31.8744572351151
"PTC98-0205"	39.6704042443028	15.1066452802106
"PTH11-0205"	41.927051606587	25.8666050161168
"PTH12-0205"	-10.1803962584082	41.17122659451
"PTH13-0205"	8.73072173985261	52.8222138504222
"PTH21-0205"	1.58139392210581	55.5924426242062
"PTH22-0205"	10.4737586325796	48.4111651614545
"PTH26-0205"	-3.86468573092342	53.9665642204417
"PTH5-0205"	-26.582807728861	37.5300516426886
"PTS10-0205"	25.1056629608484	37.2248737919466
"PTS11-0205"	31.3104429261422	30.8176611241442
"PTS12-0205"	39.8624278720269	34.4038199274346
"PTS15-0205"	13.6331515230924	28.9710742289118
"PTS18-0205"	15.9610116338836	16.9820808675331
"PTS19-0205"	32.2624719190754	26.1577194237457
"PTS20-0205"	22.1345051504222	10.1625017449297
"PTS2-0205"	39.9076501483868	2.82012410659182
"PTS21-0205"	31.5935303846017	23.5482638471293
"PTS22-0205"	35.8899221439488	31.1553793121975
"PTS23-0205"	15.2667206356518	14.9049286771004
"PTS24-0205"	24.9227345168669	24.6443364243367
"PTS25-0205"	15.8574953928478	17.7908237963955
"PTS26-0205"	32.490570363319	33.9991466238719
"PTS29-0205"	22.8320687861793	36.1366804714294
"PTS30-0205"	36.5789858440089	27.1961383427631
"PTS3-0205"	15.9362572856428	19.0600669224293
"PTS33-0205"	20.8809468416861	30.4005065944618
"PTS34-0205"	23.4852790074917	23.7100522633026
"PTS35-0205"	8.9519322435956	11.2697940295369
"PTS36-0205"	29.9200295908325	32.5983696610802
"PTS37-0205"	47.8227142525841	12.0358968885158
"PTS39-0205"	17.4395823893276	9.46657262863812
"PTS40-0205"	38.9340204366194	34.0958388608611
"PTS41-0205"	22.3181830847952	25.3875503815862
"PTS42-0205"	24.2473653945395	18.4686318514376
"PTS44-0205"	42.0961388884375	32.3971883424377
"PTS45-0205"	29.5138083108816	19.3438828939157
"PTS46-0205"	25.0915143377638	30.2488838896304
"PTS47-0205"	21.6037604827793	11.7558969560147
"PTS48-0205"	15.4406002982456	25.1998982813035
"PTS50-0205"	41.474050569186	28.151983594672
"PTS51-0205"	20.6252761377078	37.217648803312
"PTS52-0205"	28.1014019405625	34.0375183881295
"PTS53-0205"	31.559488355855	24.0030400257913
"PTS54-0205"	40.1490371545736	30.9658596648048
"PTS55-0205"	20.6118020410081	29.3669890804395
"PTS57-0205"	23.6231400636188	29.5579587387356
"PTS59-0205"	37.0412554297997	31.8285299573428
"PTS6-0205"	25.0701007744533	18.5380549642783
"PTS62-0205"	17.9515556511594	25.2259044746997
"PTS63-0205"	24.4821457489298	21.0617154445875
"PTS64-0205"	22.1962802871133	29.6958455942954
"PTS65-0205"	22.4043469918243	27.8561917777334
"PTS66-0205"	30.0218881580187	29.4662393567421
"PTS67-0205"	18.3300933044269	14.0899391504044
"PTS70-0205"	16.0829797222629	15.2521354619085
"PTS7-0205"	35.0971196515683	34.6456071209352
"PTS71-0205"	40.3116782140089	30.9364470964032
"PTS9-0205"	13.6938609491689	34.4115962840668
"TTC101-0205"	9.01695168810013	-17.3605022492602
"TTC103-0205"	-8.12123979070348	-63.8614137658691
"TTC104-0205"	15.4432395011925	-4.88398941502152
"TTC105-0205"	-2.88505036137382	-45.7551079937347
"TTC106-0205"	-5.63163237577539	-63.2773338328385
"TTC108-0205"	-6.23977179449376	-44.2510390119466
"TTC109-0205"	-31.3974419082564	2.32326724815746
"TTC11-0205"	-9.9220674196957	-7.45972628508237
"TTC111-0205"	-4.06336266465286	-46.5826642974305
"TTC112-0205"	-3.3009852167278	-60.6743233819208
"TTC113-0205"	-4.11669675833424	-45.0515288771695
"TTC114-0205"	0.390990612184315	-25.4164506803508
"TTC115-0205"	-4.84968796545162	-44.1901450340149
"TTC116-0205"	-7.87949656717386	-48.8433180101173
"TTC117-0205"	-11.9414522431264	-26.6079198128222
"TTC118-0205"	-4.04846442118917	-38.1011806964038
"TTC119-0205"	-8.8682024287099	-37.1317300939826
"TTC120-0205"	-3.24068816482551	-47.0283212667541
"TTC12-0205"	-1.14979284877902	-62.910899869416
"TTC121-0205"	-6.64507284151591	-46.1218582919826
"TTC122-0205"	-3.50943893589873	-45.1894286524704
"TTC123-0205"	-5.70448796270421	-38.722971421132
"TTC124-0205"	-5.64721536019674	-63.2553190490674
"TTC125-0205"	-2.67305667571157	-46.859837451662
"TTC126-0205"	-13.944887313898	-44.3910186211412
"TTC127-0205"	-4.31687806396177	-48.2476067843065
"TTC128-0205"	-4.39302955011605	-42.8399917204402
"TTC129-0205"	-3.04853831381085	-62.1774402671444
"TTC130-0205"	-0.647221343285442	-63.3225460829162
"TTC13-0205"	-32.9462044055175	-19.1197870505976
"TTC131-0205"	-9.26712380759627	-38.7796783695143
"TTC132-0205"	0.443368843947524	-25.4849722551882
"TTC134-0205"	-5.64550095870354	-44.8947501152531
"TTC136-0205"	-5.17407201546805	-33.3868405236219
"TTC137-0205"	-10.0445906083978	-32.1521021444103
"TTC139-0205"	-9.36068663075244	-38.6763407722891
"TTC140-0205"	9.57935068391731	-16.6505175431335
"TTC141-0205"	-6.95017292489956	-46.6109603067404
"TTC142-0205"	-3.08091691840643	-34.8169933154272
"TTC143-0205"	4.88610638974787	-29.1898593517491
"TTC144-0205"	-6.78716949019649	-46.2475073949185
"TTC16-0205"	55.9195942349758	31.7761055496237
"TTC17-0205"	-1.05354630123518	-31.5019732345403
"TTC19-0205"	6.06855512714361	-41.7868463589674
"TTC20-0205"	5.60950197708751	-34.8986699437271
"TTC21-0205"	0.614291272831697	-26.6641798631212
"TTC22-0205"	-17.2288795723365	5.82957881370128
"TTC23-0205"	-0.272819435669698	-8.30678218317984
"TTC24-0205"	5.89076908050754	-35.6018182588361
"TTC25-0205"	19.8789603105163	-53.4533696934684
"TTC26-0205"	-39.7306184427396	-6.02058024623526
"TTC30-0205"	-2.89551522107626	-62.6657516409848
"TTC33-0205"	-2.66082341875378	-58.2312912203074
"TTC34-0205"	0.914331769404391	-30.8577250320983
"TTC39-0205"	-11.9957849451801	-40.4414246835116
"TTC41-0205"	-2.77430786538131	-45.925731495349
"TTC42-0205"	-3.20170688602326	-62.6876482862177
"TTC43-0205"	-13.6811606691941	-46.2489106393979
"TTC44-0205"	-5.03910534683617	-60.7128998856183
"TTC45-0205"	-9.91210512768475	-38.5435365772903
"TTC46-0205"	-7.3677377298431	-40.8648084464555
"TTC47-0205"	-6.19129646326995	-36.3427366519177
"TTC48-0205"	10.4316487499967	-13.8723468207006
"TTC49-0205"	-5.39761206041758	-44.6843164335874
"TTC50-0205"	11.7745201107541	-14.5343061035448
"TTC51-0205"	2.16280788498034	-56.7362534109194
"TTC52-0205"	-8.0920256354028	-63.8450708345892
"TTC53-0205"	56.4765584657461	30.412840581489
"TTC55-0205"	0.650140255044425	-25.9787964725303
"TTC56-0205"	-7.99516157838	-52.9609042185387
"TTC57-0205"	-1.22355892642931	-62.8850614430875
"TTC58-0205"	-3.24190016181745	-45.4001995262647
"TTC63-0205"	-9.30469781098148	-38.5850962491275
"TTC64-0205"	-3.63667546841351	-62.3877339323009
"TTC65-0205"	-38.0734664382817	-36.2889530672082
"TTC66-0205"	-4.69985293393392	-36.5863146572334
"TTC67-0205"	-7.49411871078492	-41.0051143419755
"TTC68-0205"	-5.64784881658751	-39.251499796436
"TTC70-0205"	-11.5812671886775	-47.9222555581662
"TTC71-0205"	2.03511920831189	-56.8577501688466
"TTC72-0205"	-6.18447593577106	-63.3437103282502
"TTC73-0205"	-4.10409192833393	-38.1254827110921
"TTC74-0205"	-11.8400580838121	-26.8066276502629
"TTC75-0205"	-4.61650502839637	-42.7348948216862
"TTC76-0205"	-2.94475862227671	-45.1085032451217
"TTC78-0205"	-11.5686406609577	-28.2397721110117
"TTC80-0205"	-4.40735513526346	-37.7671122368513
"TTC81-0205"	9.12601525802056	-17.3237612563853
"TTC82-0205"	11.5730633917583	-14.3728621730942
"TTC84-0205"	-6.05613147547606	-37.7645629701452
"TTC85-0205"	-37.5058132533746	-37.381635714227
"TTC86-0205"	-7.50383350954418	-51.6869185480992
"TTC87-0205"	-9.35770230031464	-36.3830468402814
"TTC88-0205"	-37.4420575650633	-37.2040463993722
"TTC90-0205"	-4.62666906500485	-42.9127357080721
"TTC92-0205"	59.9742929412543	21.5344129829891
"TTC93-0205"	-6.06974079269017	-43.9759744042095
"TTC94-0205"	-5.96171890930229	-32.9228782936239
"TTC95-0205"	-6.40830364354609	-63.3569368868934
"TTC96-0205"	-3.97273495688415	-46.7282937956697
"TTH22-0205"	3.88739565976539	-3.3341250963521
"TTH29-0205"	-10.2972524648509	8.49787534620821
"TTH31-0205"	17.1034665519642	4.45649261889357
"TTH33-0205"	11.5552356483136	-0.932334983782851
"TTH42-0205"	15.0372343654356	-4.3792125331937
"TTH51-0205"	17.2379445632425	-7.06188591795917
"TTH52-0205"	12.5945479845167	-9.32973115639465
"TTS11-0205"	42.4224784127	-27.7396496308279
"TTS12-0205"	43.5054657498771	-19.3790624336342
"TTS13-0205"	42.8295011441754	-24.4485091416372
"TTS14-0205"	47.7116738837578	-26.8299252759422
"TTS15-0205"	30.6220881480713	-21.8410949979441
"TTS16-0205"	43.7311491345194	-5.17645236200893
"TTS17-0205"	42.9470213536018	-25.220727176158
"TTS19-0205"	38.1677094795922	-24.7968323703328
"TTS20-0205"	40.9084589343638	-3.29122450139953
"TTS21-0205"	39.1608908382729	-26.4265090191062
"TTS23-0205"	-6.05203721592626	23.6508186209281
"TTS24-0205"	44.8800352895015	-5.31682069476995
"TTS25-0205"	30.345834846225	-21.3493410675144
"TTS26-0205"	42.1158007117304	-26.4292206644194
"TTS28-0205"	48.4827257741872	-25.5001193185792
"TTS29-0205"	40.8907758941283	-14.6160071988814
"TTS30-0205"	-7.08582120286929	24.965527270344
"TTS31-0205"	39.5658769149505	1.06695408516162
"TTS32-0205"	45.9428182347091	-21.5377517509546
"TTS33-0205"	47.3649359410026	-27.3819270577357
"TTS35-0205"	39.7400337721508	-26.2237253858761
"TTS36-0205"	49.8905910739098	-24.6963118594924
"TTS37-0205"	47.0116736097806	-28.9162959229685
"TTS38-0205"	35.6716081552219	-8.43108593331866
"TTS39-0205"	43.8533701300556	-8.29794256339631
"TTS40-0205"	36.7785799215871	1.61554028380423
"TTS41-0205"	41.6521723015873	-1.84037238969721
"TTS42-0205"	46.8599594168728	-12.9405441946652
"TTS43-0205"	42.2102594456151	-20.1259443708677
